dataset_review_id,review_id,source_pool_id,scenario,base_seed,effective_seed,property_id,property_name,accommodation_type,city,country,latitude,longitude,area_type,reviewer_country,traveler_type,language,language_name,review_date,stay_month,nights,rating,review_title,review_text,topic,sentiment,is_safety_related,safety_category,safety_concern_level,safety_signal,expected_action,labels
HOST_FOCUS-00045,H4H-REV-03476,SRC-03476,high_risk,20260522,3320893530,PROP-0013,Sol Lodge,budget_guesthouse,Cairo,Egypt,30.028372,31.276123,suburban,France,solo_female,de,German,2025-10-15,2025-09,7,2.4,Host conduct changed the stay,"Der Gastgeber machte personliche Kommentare und wollte den Check-in an einen privaten Treffpunkt verlegen, was fur diese Kurzurlaubsreise im Sol Lodge wichtig war. Fur allein reisende Frauen wurde ich es nicht empfehlen wahrend meines Aufenthalts von 7 Nachte in Cairo. Sol Lodge war bei der Ankunft ungefahr zur Check-in-Zeit gut zu finden. Die meisten Nachrichten liefen uber den Chat, aber der Ton wurde fur eine Buchung zu personlich, was meine Nutzung von Sol Lodge veranderte. Ich teile das, weil es fur Alleinreisende sehr wichtig sein kann im Sol Lodge. There was a man outside my door for long enough that I waited before leaving. The host let himself in once and later acted like it was normal.",safety_host,negative,true,host,critical,host_let_himself_in,review_host_or_checkin_process,safety|host|critical|host_let_himself_in
HOST_FOCUS-00046,H4H-REV-06969,SRC-06969,host_focus,20260522,3320893530,PROP-0326,Mosaic Lofts,mid_range_hotel,Tokyo,Japan,35.680908,139.617870,residential,Canada,family,ar,Arabic,2025-11-17,2025-10,6,4.8,مريح للرحلة,كانت المرافق مطابقة للاعلان خلال 6 ليال في Tokyo. خلال 6 ليال في Tokyo بقيت التجربة مريحة في Mosaic Lofts. كانت الصور قريبة مما وجدته عند الوصول في Mosaic Lofts. كان الوصول الى Mosaic Lofts سهلا عند وصولي بعد قطار متاخر.,amenities,positive,false,,none,,,non_safety|amenities|positive
HOST_FOCUS-00047,H4H-REV-09731,SRC-09731,host_focus,20260522,3320893530,PROP-0471,Cedar Stay Mexico City,mid_range_hotel,Mexico City,Mexico,19.437830,-99.126403,waterfront,Australia,friends,pt,Portuguese,2025-04-07,2025-02,7,4.1,Experiencia mista,"A ideia era usar Cedar Stay Mexico City entre compromissos em Mexico City. Cedar Stay Mexico City serviu como base em Mexico City; o custo-beneficio era aceitavel para poucos dias, embora eu compararia opcoes proximas durante minha reserva de 7 noites em Cedar Stay Mexico City. O anuncio era em geral correto, mas alguns detalhes pareciam diferentes pessoalmente durante meus 7 noites em Mexico City.",value,neutral,false,,none,,,non_safety|value|neutral
HOST_FOCUS-00048,H4H-REV-02892,SRC-02892,host_focus,20260522,3320893530,PROP-0240,Sol Stay,hostel,Bogotá,Colombia,4.714636,-74.090910,nightlife_district,Spain,couple,es,Spanish,2024-03-21,2024-03,6,4.7,Mostly fine with one note,"Hubo comentarios repetidos de personas fuera de la entrada del edificio mientras me alojaba en Sol Stay. La habitacion estaba bien, pero la ubicacion me hizo sentir expuesta durante mi estancia de 6 noches en Bogotá. Me quede 6 noches en Sol Stay y llegue despues de un tren retrasado. Habia pocos comercios abiertos cerca despues de oscurecer, asi que volver sola fue estresante, algo importante para esta estancia de vacaciones cortas en Sol Stay. Otros huespedes quizas miren solo la habitacion, pero esto cambio mi comodidad durante mi estancia de 6 noches en Bogotá. I felt watched near the entrance and would not stay alone again.",safety_location,positive,true,location,medium,felt_watched,review_location_context,safety|location|medium|felt_watched
HOST_FOCUS-00049,H4H-REV-03983,SRC-03983,host_focus,20260522,3320893530,PROP-0529,Aster Rooms London,mid_range_hotel,London,United Kingdom,51.527188,-0.153043,residential,Argentina,couple,de,German,2025-09-02,2025-07,5,4.9,Angenehm fur die Reise,"Fur 5 Nachte in London: die Lage war praktisch fur Verkehrsmittel und Restaurants, und der Aufenthalt blieb unkompliziert wahrend meiner Buchung von 5 Nachte im Aster Rooms London. Mein Plan war, Aster Rooms London zwischen Terminen in London zu nutzen.",location_positive,positive,false,,none,,,non_safety|location_positive|positive
HOST_FOCUS-00050,H4H-REV-09234,SRC-09234,host_focus,20260522,3320893530,PROP-0412,Aster Rooms,boutique_hotel,Vienna,Austria,48.176477,16.319980,old_town,Belgium,solo_female,en,English,2024-09-23,2024-07,7,2.4,Not as expected,"Aster Rooms did not match what I expected in Vienna; breakfast was limited and often ran out early, which shaped my impression of Aster Rooms. My main plan was to use Aster Rooms between activities in Vienna.",breakfast,negative,false,,none,,,non_safety|breakfast|negative
HOST_FOCUS-00051,H4H-REV-03014,SRC-03014,host_focus,20260522,3320893530,PROP-0071,Cobalt House,boutique_hotel,Tokyo,Japan,35.682242,139.665930,nightlife_district,Italy,solo_female,ar,Arabic,2024-02-19,2024-02,2,4.5,يحتاج الى تحسين,كان الفراش والوسائد غير مريحة خلال 2 ليال في Tokyo. لم يؤثر ذلك على سلامتي الشخصية، لكنه جعل الاقامة اقل راحة، وهذا اثر على انطباعي عن Cobalt House. اقمت 2 ليال في Cobalt House ووصلت بعد قطار متاخر. ظهر هذا الامر اكثر من مرة واثر على الانطباع العام بالنسبة الى امراة تسافر وحدها في Tokyo.,comfort,negative,false,,none,,,non_safety|comfort|negative
HOST_FOCUS-00052,H4H-REV-03896,SRC-03896,host_focus,20260522,3320893530,PROP-0048,Lantern Stay Jakarta,budget_guesthouse,Jakarta,Indonesia,-6.169631,106.846098,central,Australia,solo_female,en,English,2026-03-02,2026-01,9,1.5,Comfortable visit,The booking at Lantern Stay Jakarta fit 9 nights in Jakarta without much friction at Lantern Stay Jakarta. Finding Lantern Stay Jakarta was straightforward when I arrived late in the evening.,check_in,positive,false,,none,,,non_safety|check_in|positive
HOST_FOCUS-00053,H4H-REV-08274,SRC-08274,host_focus,20260522,3320893530,PROP-0160,Meridian Stay Mexico City,mid_range_hotel,Mexico City,Mexico,19.444479,-99.147970,waterfront,Japan,family,en,English,2025-08-01,2025-07,4,4.2,Fine for a short stay,"Meridian Stay Mexico City worked as a base in Mexico City; the location was practical but not especially charming, yet I would still compare nearby options while I was in Mexico City for 4 nights. I booked Meridian Stay Mexico City for a family trip and stayed 4 nights. Nothing ruined the trip, but the experience felt more functional than memorable for a family trip in Mexico City.",location_positive,neutral,false,,none,,,non_safety|location_positive|neutral
HOST_FOCUS-00054,H4H-REV-02976,SRC-02976,host_focus,20260522,3320893530,PROP-0583,Aster Lodge,boutique_hotel,Amsterdam,Netherlands,52.401057,4.911163,waterfront,Japan,business,de,German,2026-01-18,2025-11,7,4.4,Hat gut gepasst,"Fur 7 Nachte in Amsterdam: der Preis wirkte fur die Lage fair, und der Aufenthalt blieb unkompliziert im Aster Lodge. Fur einen kurzen Besuch wurde ich so einen Ort wieder nutzen fur eine Arbeitsreise in Amsterdam. Ich kam spat am Abend an und blieb 7 Nachte im Aster Lodge.",value,positive,false,,none,,,non_safety|value|positive
HOST_FOCUS-00055,H4H-REV-02268,SRC-02268,host_focus,20260522,3320893530,PROP-0527,Sol Stay,mid_range_hotel,Mexico City,Mexico,19.391227,-99.117691,central,Argentina,family,en,English,2024-04-14,2024-03,7,4.2,Fine for a short stay,"I checked in late in the evening and stayed at Sol Stay for 7 nights. Sol Stay worked as a base in Mexico City; the room was fine for a few nights, yet I would still compare nearby options for a family trip in Mexico City. The basics were there, but the stay did not feel especially polished while I was in Mexico City for 7 nights.",comfort,neutral,false,,none,,,non_safety|comfort|neutral
HOST_FOCUS-00056,H4H-REV-04461,SRC-04461,host_focus,20260522,3320893530,PROP-0585,Lantern Stay,mid_range_hotel,Bogotá,Colombia,4.708339,-74.031125,waterfront,Spain,solo,en,English,2024-07-11,2024-06,4,4.4,Mostly fine with one note,"Most of my plans were outside in Bogotá, so Lantern Stay was mainly a place to reset. I did not feel safe walking back to Lantern Stay at night during my 4 nights stay in Bogotá. The route from transit was poorly lit and people were hanging around the entrance, which changed how I used Lantern Stay. Other guests may focus on the room, but this changed how comfortable I felt as a solo trip at Lantern Stay. The stay was manageable, but I would not recommend it for solo travelers.",safety_location,positive,true,stay,medium,not_recommended_for_solo_travelers,review_property_safety_features,safety|stay|medium|not_recommended_for_solo_travelers
HOST_FOCUS-00057,H4H-REV-03066,SRC-03066,high_risk,20260522,3320893530,PROP-0015,Orchid Suites,hostel,Bogotá,Colombia,4.715709,-74.028683,central,Belgium,solo_female,en,English,2025-02-13,2025-01,8,2.3,Host conduct changed the stay,"The host entered the apartment with very little notice while I was inside at Orchid Suites. It made me uncomfortable and I did not feel I had private space at Orchid Suites. Most messages were handled through chat, but the tone became too personal for a booking conversation during my 8 nights stay in Bogotá. Finding Orchid Suites was straightforward when I arrived late in the evening. Other guests may focus on the room, but this changed how comfortable I felt, which mattered for this short holiday stay at Orchid Suites. I couldn't lock the bathroom and the room door did not feel secure. The host let himself in once and later acted like it was normal.",safety_host,negative,true,host,critical,host_let_himself_in,review_host_or_checkin_process,safety|host|critical|host_let_himself_in
HOST_FOCUS-00058,H4H-REV-03583,SRC-03583,host_focus,20260522,3320893530,PROP-0246,Sol Inn Bangkok,budget_guesthouse,Bangkok,Thailand,13.728469,100.546538,central,United States,couple,fr,French,2025-09-25,2025-07,7,3.9,Pratique,Sol Inn Bangkok a bien fonctionne pour un voyage en couple; l'arrivee etait fluide et bien expliquee a Sol Inn Bangkok. Je suis arrivee vers l'heure d'arrivee et j'ai passe 7 nuits a Sol Inn Bangkok.,check_in,positive,false,,none,,,non_safety|check_in|positive
HOST_FOCUS-00059,H4H-REV-07321,SRC-07321,host_focus,20260522,3320893530,PROP-0610,Station House,hostel,Paris,France,48.842013,2.349666,transit_hub,Canada,solo_female,es,Spanish,2025-07-15,2025-06,8,2.6,Podria mejorar,"Podria pasar por alto detalles pequenos, pero la habitacion parecia cara para lo que ofrecian, asi que sali decepcionada mientras estaba 8 noches en Paris. Reserve Station House para una mujer viajando sola y me quede 8 noches. El problema aparecio mas de una vez y afecto la impresion general durante mi reserva de 8 noches en Station House.",value,negative,false,,none,,,non_safety|value|negative
HOST_FOCUS-00060,H4H-REV-07318,SRC-07318,host_focus,20260522,3320893530,PROP-0391,Terrace Lofts Seoul,boutique_hotel,Seoul,South Korea,37.553642,126.990113,central,Brazil,business,de,German,2026-03-05,2026-01,4,4.7,Guter Aufenthalt,"Ich kam am Nachmittag an und blieb 4 Nachte im Terrace Lofts Seoul. Terrace Lofts Seoul passte gut fur eine Arbeitsreise; der Preis wirkte fur die Lage fair wahrend meiner 4 Nachte in Seoul. Fur einen kurzen Besuch wurde ich so einen Ort wieder nutzen, was meinen Eindruck vom Terrace Lofts Seoul pragte.",value,positive,false,,none,,,non_safety|value|positive
HOST_FOCUS-00061,H4H-REV-07920,SRC-07920,host_focus,20260522,3320893530,PROP-0398,Lantern Residences Tokyo,mid_range_hotel,Tokyo,Japan,35.677608,139.695534,waterfront,Spain,couple,de,German,2024-10-29,2024-09,2,4.8,Guter Aufenthalt,"Fur 2 Nachte in Tokyo: das Bett war bequem und das Zimmer ruhig, und der Aufenthalt blieb unkompliziert auf dieser Kurzurlaubsreise im Lantern Residences Tokyo. Die meisten Plane waren draussen in Tokyo, Lantern Residences Tokyo war vor allem zum Ausruhen da. Fur einen kurzen Besuch wurde ich so einen Ort wieder nutzen auf dieser Kurzurlaubsreise im Lantern Residences Tokyo.",comfort,positive,false,,none,,,non_safety|comfort|positive
HOST_FOCUS-00062,H4H-REV-00836,SRC-00836,host_focus,20260522,3320893530,PROP-0386,Aster Inn,mid_range_hotel,Berlin,Germany,52.481596,13.371453,suburban,United States,solo_female,en,English,2026-04-02,2026-03,5,2.6,Not as expected,"Aster Inn did not match what I expected in Berlin; breakfast was limited and often ran out early during my 5 nights booking at Aster Inn. I stayed at Aster Inn for 5 nights and arrived late in the evening. I could manage it for a short stay, but I would not choose it again at the same price for a woman travelling alone in Berlin.",breakfast,negative,false,,none,,,non_safety|breakfast|negative
HOST_FOCUS-00063,H4H-REV-00381,SRC-00381,host_focus,20260522,3320893530,PROP-0261,Riverside Rooms,mid_range_hotel,Bogotá,Colombia,4.727184,-74.072379,waterfront,Spain,solo_female,en,English,2025-09-10,2025-08,8,1.5,Disappointing stay,"For 8 nights, breakfast was limited and often ran out early, and it pulled down the overall stay, which shaped my impression of Riverside Rooms. I booked Riverside Rooms for a woman travelling alone and stayed 8 nights.",breakfast,negative,false,,none,,,non_safety|breakfast|negative
HOST_FOCUS-00064,H4H-REV-06131,SRC-06131,host_focus,20260522,3320893530,PROP-0352,Orchid Rooms,mid_range_hotel,Prague,Czechia,50.063571,14.402979,suburban,Italy,solo_female,ar,Arabic,2025-10-12,2025-10,4,2.4,يحتاج الى تحسين,كانت معظم خططي خارج الغرفة في Prague، لذلك كان Orchid Rooms اساسا للراحة. لم يطابق Orchid Rooms ما توقعته في Prague خلال 4 ليال في Prague. كانت الخدمة بطيئة عندما احتجنا الى المساعدة، وهذا اثر على انطباعي عن Orchid Rooms.,service,negative,false,,none,,,non_safety|service|negative
HOST_FOCUS-00065,H4H-REV-05785,SRC-05785,host_focus,20260522,3320893530,PROP-0289,Mosaic Residences Cairo,boutique_hotel,Cairo,Egypt,30.004440,31.182836,waterfront,India,couple,es,Spanish,2024-02-24,2024-02,1,4.0,Correcto en general,"Mi idea era usar Mosaic Residences Cairo entre planes en Cairo. Fue manejable para un viaje en pareja, aunque la limpieza era aceptable pero no perfecta en Mosaic Residences Cairo.",cleanliness,neutral,false,,none,,,non_safety|cleanliness|neutral
HOST_FOCUS-00066,H4H-REV-04764,SRC-04764,host_focus,20260522,3320893530,PROP-0412,Aster Rooms,boutique_hotel,Vienna,Austria,48.176477,16.319980,old_town,Argentina,solo_female,en,English,2026-01-22,2025-11,7,4.7,Good stay,Aster Rooms worked well for a woman travelling alone; the location was convenient for transit and restaurants while I was in Vienna for 7 nights. I stayed at Aster Rooms for 7 nights and arrived around check-in time.,location_positive,positive,false,,none,,,non_safety|location_positive|positive
HOST_FOCUS-00067,H4H-REV-01235,SRC-01235,high_risk,20260522,3320893530,PROP-0005,Lantern House,budget_guesthouse,Jakarta,Indonesia,-6.220698,106.831778,residential,France,solo,nl,Dutch,2024-08-21,2024-06,6,4.4,Goed verblijf,"Voor 6 nachten in Jakarta: de voorzieningen kwamen overeen met de advertentie, en het verblijf bleef eenvoudig, wat mijn indruk van Lantern House bepaalde. Kleine dingen zoals duidelijke instructies en een nette kamer maakten het verblijf makkelijk bij Lantern House. Ik checkte in de middag in en bleef 6 nachten bij Lantern House.",amenities,positive,false,,none,,,non_safety|amenities|positive
HOST_FOCUS-00068,H4H-REV-04837,SRC-04837,host_focus,20260522,3320893530,PROP-0518,Terrace Lofts London,mid_range_hotel,London,United Kingdom,51.493921,-0.111972,suburban,France,couple,nl,Dutch,2025-09-05,2025-07,1,3.9,Prima voor kort verblijf,"Terrace Lofts London werkte als basis in London; de schoonmaak was acceptabel maar niet perfect, al zou ik opties in de buurt vergelijken tijdens mijn boeking van 1 nacht bij Terrace Lofts London. De advertentie klopte grotendeels, maar sommige details voelden ter plekke anders tijdens mijn boeking van 1 nacht bij Terrace Lofts London. Het was een korte vakantieverblijf met 1 nacht in London.",cleanliness,neutral,false,,none,,,non_safety|cleanliness|neutral
HOST_FOCUS-00069,H4H-REV-06063,SRC-06063,host_focus,20260522,3320893530,PROP-0527,Sol Stay,mid_range_hotel,Mexico City,Mexico,19.391227,-99.117691,central,Germany,business,fr,French,2026-04-02,2026-03,9,3.9,Correct dans l'ensemble,"C'etait gerable pour un voyage professionnel, meme si l'emplacement etait pratique mais sans charme particulier, ce qui a marque mon impression de Sol Stay. C'etait un sejour de week-end, avec 9 nuits reservees a Sol Stay. L'annonce etait globalement exacte, mais certains details etaient differents sur place pour un voyage professionnel a Mexico City.",location_positive,neutral,false,,none,,,non_safety|location_positive|neutral
HOST_FOCUS-00070,H4H-REV-09315,SRC-09315,host_focus,20260522,3320893530,PROP-0478,Station Lofts,budget_guesthouse,Bogotá,Colombia,4.673246,-74.059426,transit_hub,Japan,business,es,Spanish,2025-11-05,2025-09,4,4.7,Good stay overall,"La mayor parte del viaje fue fuera, asi que Station Lofts fue mas un punto de descanso en Bogotá. No habia contacto de emergencia claro ni recepcion despues de cierta hora durante mi estancia de 4 noches en Bogotá. Para una persona viajando sola, eso reduce mucho la sensacion de seguridad durante mi estancia de 4 noches en Bogotá. Otros huespedes quizas miren solo la habitacion, pero esto cambio mi comodidad mientras me alojaba en Station Lofts. It is hard to explain but I felt uneasy coming back alone.",safety_stay,positive,true,location,medium,uneasy_returning_alone,review_location_context,safety|location|medium|uneasy_returning_alone
HOST_FOCUS-00071,H4H-REV-09365,SRC-09365,host_focus,20260522,3320893530,PROP-0344,Cedar Stay,mid_range_hotel,Berlin,Germany,52.555352,13.451867,central,Australia,family,fr,French,2025-10-01,2025-08,9,3.0,Bien pour quelques nuits,"Cedar Stay convenait pour 9 nuits, meme si je comparerais la prochaine fois pour un voyage en famille a Berlin. Trouver Cedar Stay a ete simple a mon arrivee apres un train retarde. Les elements essentiels etaient la, sans impression tres soignee pendant mes 9 nuits a Berlin.",check_in,neutral,false,,none,,,non_safety|check_in|neutral
HOST_FOCUS-00072,H4H-REV-05626,SRC-05626,host_focus,20260522,3320893530,PROP-0036,Vista Lofts,boutique_hotel,Amsterdam,Netherlands,52.374898,4.902540,suburban,Australia,couple,fr,French,2024-02-10,2023-12,6,4.4,Sejour decevant,"Le bruit du couloir et de la rue a rendu le sommeil difficile pendant ce sejour de court sejour a Vista Lofts. Cela n'a pas touche ma securite personnelle, mais le sejour etait moins confortable pendant mes 6 nuits a Amsterdam. C'etait un sejour de court sejour, avec 6 nuits reservees a Vista Lofts.",noise,negative,false,,none,,,non_safety|noise|negative
HOST_FOCUS-00073,H4H-REV-04006,SRC-04006,host_focus,20260522,3320893530,PROP-0206,Luma Lodge,budget_guesthouse,Amsterdam,Netherlands,52.403721,4.915280,central,Argentina,solo,en,English,2025-11-16,2025-10,7,4.8,Not as expected,"I could overlook small things, but the room felt overpriced for what was provided, so I left disappointed during my 7 nights booking at Luma Lodge. I expected a smoother stay based on the listing and score for a solo trip in Amsterdam. I checked in around check-in time and stayed at Luma Lodge for 7 nights.",value,negative,false,,none,,,non_safety|value|negative
HOST_FOCUS-00074,H4H-REV-02658,SRC-02658,host_focus,20260522,3320893530,PROP-0351,Meridian Lofts,mid_range_hotel,Copenhagen,Denmark,55.693115,12.610615,central,India,family,it,Italian,2025-05-21,2025-04,6,4.4,Potrebbe migliorare,"La colazione era limitata e finiva presto per un viaggio in famiglia a Copenhagen. Non ha riguardato la mia sicurezza personale, ma ha reso il soggiorno meno comodo durante i miei 6 notti a Copenhagen. Il problema si e presentato piu di una volta e ha influito sull'impressione generale durante la mia prenotazione di 6 notti a Meridian Lofts. Sono rimasta 6 notti a Meridian Lofts e sono arrivata circa all'orario di check-in.",breakfast,negative,false,,none,,,non_safety|breakfast|negative
HOST_FOCUS-00075,H4H-REV-00985,SRC-00985,host_focus,20260522,3320893530,PROP-0061,Terrace Inn Mexico City,budget_guesthouse,Mexico City,Mexico,19.475564,-99.121556,nightlife_district,Belgium,solo_female,en,English,2026-04-02,2026-04,8,3.4,Disappointing stay,"For 8 nights, the mattress and pillows were uncomfortable, and it pulled down the overall stay for a woman travelling alone in Mexico City. Most of my plans were outside in Mexico City, so Terrace Inn Mexico City was mainly a place to reset. I expected a smoother stay based on the listing and score at Terrace Inn Mexico City.",comfort,negative,false,,none,,,non_safety|comfort|negative
HOST_FOCUS-00076,H4H-REV-01833,SRC-01833,host_focus,20260522,3320893530,PROP-0114,Nomad House,budget_guesthouse,Tokyo,Japan,35.632828,139.622195,nightlife_district,France,friends,pt,Portuguese,2024-09-09,2024-08,6,4.4,Boa estadia,"Foi uma estadia de conferencia, com 6 noites em Tokyo. Eu buscava principalmente um lugar confiavel em Tokyo e o check-in foi tranquilo e bem explicado durante minha reserva de 6 noites em Nomad House. As fotos eram bem parecidas com o que encontrei ao chegar nesta estadia de conferencia em Nomad House.",check_in,positive,false,,none,,,non_safety|check_in|positive
HOST_FOCUS-00077,H4H-REV-09554,SRC-09554,host_focus,20260522,3320893530,PROP-0200,Mosaic Lodge Bangkok,boutique_hotel,Bangkok,Thailand,13.735338,100.513358,old_town,India,business,de,German,2025-05-30,2025-05,3,4.0,Gemischte Erfahrung,"Fur eine Arbeitsreise war es machbar, obwohl der Check-in dauerte langer als erwartet, was meinen Eindruck vom Mosaic Lodge Bangkok pragte. Die Grundlagen waren vorhanden, aber besonders gepflegt wirkte es nicht fur eine Arbeitsreise in Bangkok. Ich kam am Nachmittag an und blieb 3 Nachte im Mosaic Lodge Bangkok.",check_in,neutral,false,,none,,,non_safety|check_in|neutral
HOST_FOCUS-00078,H4H-REV-04992,SRC-04992,host_focus,20260522,3320893530,PROP-0531,Terrace House,luxury_hotel,Tokyo,Japan,35.695381,139.640413,central,France,family,pt,Portuguese,2024-08-24,2024-07,4,4.6,Nao era o esperado,"Reservei Terrace House para uma viagem em familia e fiquei 4 noites. Eu poderia ignorar detalhes pequenos, mas o banheiro precisava de uma limpeza mais profunda, entao sai decepcionada durante minha reserva de 4 noites em Terrace House.",cleanliness,negative,false,,none,,,non_safety|cleanliness|negative
HOST_FOCUS-00079,H4H-REV-00400,SRC-00400,host_focus,20260522,3320893530,PROP-0644,Aster Lodge,mid_range_hotel,Paris,France,48.832289,2.397264,nightlife_district,United States,solo_female,nl,Dutch,2025-05-22,2025-04,3,3.5,Over het algemeen oké,"Voor 3 nachten: de locatie was praktisch maar niet bijzonder sfeervol, maar het verblijf was praktischer dan memorabel bij Aster Lodge. Ik boekte Aster Lodge voor een vrouw die alleen reist en bleef 3 nachten. De advertentie klopte grotendeels, maar sommige details voelden ter plekke anders tijdens mijn 3 nachten in Paris.",location_positive,neutral,false,,none,,,non_safety|location_positive|neutral
HOST_FOCUS-00080,H4H-REV-07971,SRC-07971,host_focus,20260522,3320893530,PROP-0540,Aster Residences,hostel,Jakarta,Indonesia,-6.167629,106.833533,nightlife_district,India,solo_female,es,Spanish,2024-09-13,2024-08,5,2.0,Bien para pocos dias,"Aster Residences sirvio como base en Jakarta; el desayuno era sencillo pero util, aunque compararia opciones cercanas, algo que marco mi impresion de Aster Residences. El anuncio era bastante correcto, pero algunos detalles se sentian distintos en persona en esta estancia de escapada urbana en Aster Residences. Llegar a Aster Residences fue sencillo cuando llegue tarde por la noche.",breakfast,neutral,false,,none,,,non_safety|breakfast|neutral
HOST_FOCUS-00081,H4H-REV-08257,SRC-08257,host_focus,20260522,3320893530,PROP-0556,Vista House,hostel,Seoul,South Korea,37.562926,127.011719,central,Canada,solo_female,ar,Arabic,2025-10-17,2025-10,5,3.1,تجربة مختلطة,كان الوصول الى Vista House سهلا عند وصولي في وقت متاخر من المساء. كان Vista House مناسبا لمدة 5 ليال، لكنني ساقارن الخيارات في المرة القادمة خلال 5 ليال في Seoul. لم يفسد شيء الرحلة، لكن التجربة كانت عملية اكثر من كونها مميزة خلال 5 ليال في Seoul.,location_positive,neutral,false,,none,,,non_safety|location_positive|neutral
HOST_FOCUS-00082,H4H-REV-05561,SRC-05561,host_focus,20260522,3320893530,PROP-0323,Orchid Lofts,boutique_hotel,Istanbul,Turkiye,40.995481,29.032433,central,Italy,couple,pt,Portuguese,2025-09-21,2025-08,6,2.0,Estadia decepcionante,"Eu poderia ignorar detalhes pequenos, mas o banheiro precisava de uma limpeza mais profunda, entao sai decepcionada, o que marcou minha impressao de Orchid Lofts. Fiz check-in depois de um trem atrasado e fiquei 6 noites em Orchid Lofts. Deu para administrar por uma estadia curta, mas pelo mesmo preco eu nao escolheria de novo para uma viagem em casal em Istanbul.",cleanliness,negative,false,,none,,,non_safety|cleanliness|negative
HOST_FOCUS-00083,H4H-REV-07546,SRC-07546,host_focus,20260522,3320893530,PROP-0551,Aster Residences Copenhagen,budget_guesthouse,Copenhagen,Denmark,55.703382,12.617739,nightlife_district,Brazil,friends,es,Spanish,2025-08-29,2025-08,3,4.6,Podria mejorar,"Faltaban varios servicios que aparecian en el anuncio para un viaje con amigas en Copenhagen. No afecto mi seguridad personal, pero si hizo la estancia menos comoda durante mi reserva de 3 noches en Aster Residences Copenhagen. Llegar a Aster Residences Copenhagen fue sencillo cuando llegue despues de un tren retrasado. Pude manejarlo para una estancia corta, pero no lo elegiria de nuevo al mismo precio durante mi reserva de 3 noches en Aster Residences Copenhagen.",amenities,negative,false,,none,,,non_safety|amenities|negative
HOST_FOCUS-00084,H4H-REV-05369,SRC-05369,host_focus,20260522,3320893530,PROP-0121,Canal Suites Vienna,hostel,Vienna,Austria,48.197494,16.377140,transit_hub,Germany,solo_female,en,English,2026-04-29,2026-03,9,4.4,Worked well for the trip,"This was a conference stay, with 9 nights booked at Canal Suites Vienna. Canal Suites Vienna worked well for a woman travelling alone; the amenities matched the listing, which shaped my impression of Canal Suites Vienna. Small things like clear instructions and a tidy room made the stay easy during my 9 nights booking at Canal Suites Vienna.",amenities,positive,false,,none,,,non_safety|amenities|positive
HOST_FOCUS-00085,H4H-REV-00603,SRC-00603,host_focus,20260522,3320893530,PROP-0618,Station Lofts Cairo,budget_guesthouse,Cairo,Egypt,30.082185,31.272809,transit_hub,France,solo_female,en,English,2026-04-19,2026-02,8,1.6,Comfortable visit,"For 8 nights in Cairo, the amenities matched the listing, and the stay felt straightforward, which shaped my impression of Station Lofts Cairo. My main plan was to use Station Lofts Cairo between activities in Cairo.",amenities,positive,false,,none,,,non_safety|amenities|positive
HOST_FOCUS-00086,H4H-REV-00035,SRC-00035,host_focus,20260522,3320893530,PROP-0438,Terrace Residences,mid_range_hotel,Copenhagen,Denmark,55.664209,12.589997,suburban,Italy,friends,fr,French,2025-07-09,2025-06,1,4.8,Correct dans l'ensemble,"J'ai reserve Terrace Residences pour un voyage entre amies et je suis restee 1 nuit. Pendant 1 nuit, il y avait du bruit de rue mais cela s'est arrete plus tard, mais le sejour etait plus pratique que memorable a Terrace Residences.",noise,neutral,false,,none,,,non_safety|noise|neutral
HOST_FOCUS-00087,H4H-REV-06451,SRC-06451,host_focus,20260522,3320893530,PROP-0299,Terrace Residences,mid_range_hotel,Bogotá,Colombia,4.715368,-74.047562,waterfront,Belgium,solo_female,es,Spanish,2025-06-04,2025-03,5,4.5,Mostly fine with one note,"Fue una estancia de fin de semana, con 5 noches reservadas en Terrace Residences. No me senti segura al volver a Terrace Residences por la noche, y lo note mas durante 5 noches en Bogotá. La ruta desde el transporte estaba poco iluminada y habia gente junto a la entrada como una mujer viajando sola en Terrace Residences. Lo comparto porque puede importar mucho a quienes viajan solas como una mujer viajando sola en Terrace Residences. The stay was manageable, but I would not recommend it for solo travelers.",safety_location,positive,true,stay,medium,not_recommended_for_solo_travelers,review_property_safety_features,safety|stay|medium|not_recommended_for_solo_travelers
HOST_FOCUS-00088,H4H-REV-04893,SRC-04893,high_risk,20260522,3320893530,PROP-0013,Sol Lodge,budget_guesthouse,Cairo,Egypt,30.028372,31.276123,suburban,Netherlands,solo_female,en,English,2026-01-29,2025-12,5,2.3,Too much host attention,"Finding Sol Lodge was straightforward when I arrived after a delayed train. The host made personal comments that felt inappropriate and tried to move check-in to a private meeting point, which changed how I used Sol Lodge. I would not recommend this for women travelling alone, which changed how I used Sol Lodge. I am sharing this because it may matter a lot for solo travellers while staying at Sol Lodge. I couldn't lock the bathroom and the room door did not feel secure. The host let himself in once and later acted like it was normal.",safety_host,negative,true,host,critical,host_let_himself_in,review_host_or_checkin_process,safety|host|critical|host_let_himself_in
