dataset_review_id,review_id,source_pool_id,scenario,property_id,property_name,accommodation_type,city,country,latitude,longitude,area_type,reviewer_country,traveler_type,language,language_name,review_date,stay_month,nights,rating,review_title,review_text
BALANCED-00183,H4H-REV-04533,SRC-04533,balanced,PROP-0378,Cobalt Suites,mid_range_hotel,Bogotá,Colombia,4.704303,-74.084747,waterfront,Japan,couple,nl,Dutch,2025-11-14,2025-09,4,4.5,Teleurstellend verblijf,"Cobalt Suites was laat in de avond eenvoudig te vinden. Voor 4 nachten: de wifi viel steeds weg tijdens het verblijf, en dat haalde de algemene indruk omlaag tijdens mijn boeking van 4 nachten bij Cobalt Suites."
BALANCED-00184,H4H-REV-07745,SRC-07745,balanced,PROP-0068,Nomad Residences,budget_guesthouse,Cairo,Egypt,30.018509,31.197746,nightlife_district,India,business,en,English,2024-03-22,2024-01,7,4.2,Comfortable visit,"I mainly needed a reliable place in Cairo, and breakfast had enough fresh options on this work stay at Nomad Residences. Most of my plans were outside in Cairo, so Nomad Residences was mainly a place to reset. The photos were close to what I found on arrival, which shaped my impression of Nomad Residences."
BALANCED-00185,H4H-REV-04178,SRC-04178,balanced,PROP-0244,Orchid Lodge,mid_range_hotel,Milan,Italy,45.459174,9.208304,nightlife_district,Japan,business,es,Spanish,2024-05-31,2024-05,3,3.7,Correcto en general,"Durante 3 noches, el servicio fue correcto pero poco cercano, pero la estancia fue mas practica que memorable en Orchid Lodge. Cumplio con lo basico, aunque no se sintio especialmente cuidado, algo que marco mi impresion de Orchid Lodge. Hice el check-in despues de un tren retrasado y me quede 3 noches en Orchid Lodge."
BALANCED-00186,H4H-REV-07626,SRC-07626,balanced,PROP-0585,Lantern Stay,mid_range_hotel,Bogotá,Colombia,4.708339,-74.031125,waterfront,Australia,solo_female,nl,Dutch,2026-04-16,2026-03,1,1.9,Comfortabel bezoek,Ik zocht vooral een betrouwbare plek in Bogotá en de prijs voelde eerlijk voor de locatie tijdens mijn boeking van 1 nacht bij Lantern Stay. De foto's kwamen goed overeen met wat ik bij aankomst aantrof tijdens mijn boeking van 1 nacht bij Lantern Stay. Het was een werkverblijf met 1 nacht in Bogotá.
BALANCED-00187,H4H-REV-09048,SRC-09048,balanced,PROP-0313,Lantern Lofts,budget_guesthouse,Copenhagen,Denmark,55.644552,12.538376,central,Argentina,business,nl,Dutch,2024-09-03,2024-08,7,4.3,Comfortabel bezoek,Mijn plan was Lantern Lofts tussen afspraken in Copenhagen te gebruiken. De boeking bij Lantern Lofts in Copenhagen werkte zonder veel gedoe voor 7 nachten bij Lantern Lofts.
BALANCED-00188,H4H-REV-00213,SRC-00213,balanced,PROP-0604,Orchid Stay Vienna,luxury_hotel,Vienna,Austria,48.184308,16.395494,nightlife_district,United States,family,fr,French,2024-03-12,2024-01,7,4.0,Confortable pour le voyage,Trouver Orchid Stay Vienna a ete simple a mon arrivee tard le soir. Orchid Stay Vienna a bien fonctionne pour un voyage en famille; le petit dejeuner offrait assez d'options fraiches pendant ce sejour de week-end a Orchid Stay Vienna. Des details comme des instructions claires et une chambre rangee ont facilite le sejour pendant ma reservation de 7 nuits a Orchid Stay Vienna.
BALANCED-00189,H4H-REV-06135,SRC-06135,balanced,PROP-0168,Terrace Residences,budget_guesthouse,Copenhagen,Denmark,55.650430,12.550434,central,Spain,couple,pt,Portuguese,2024-12-23,2024-11,6,4.8,Estadia decepcionante,"A localizacao ficava mais longe do transporte do que anunciado durante meus 6 noites em Copenhagen. Nao afetou minha seguranca pessoal, mas deixou a estadia menos confortavel durante minha reserva de 6 noites em Terrace Residences. Deu para administrar por uma estadia curta, mas pelo mesmo preco eu nao escolheria de novo durante minha reserva de 6 noites em Terrace Residences. Encontrar Terrace Residences foi simples quando cheguei a tarde."
BALANCED-00190,H4H-REV-00792,SRC-00792,balanced,PROP-0638,Station Rooms,mid_range_hotel,Barcelona,Spain,41.379428,2.143655,waterfront,Japan,solo_female,ar,Arabic,2025-12-19,2025-10,3,4.9,كان مناسبا,كانت المرافق مطابقة للاعلان خلال اقامة بسبب مؤتمر في Station Rooms. خلال 3 ليال في Barcelona بقيت التجربة مريحة خلال حجزي لمدة 3 ليال في Station Rooms. كانت الصور قريبة مما وجدته عند الوصول خلال 3 ليال في Barcelona. كانت خطتي استخدام Station Rooms بين الانشطة في Barcelona.
BALANCED-00191,H4H-REV-07366,SRC-07366,balanced,PROP-0349,Nomad Stay,mid_range_hotel,Prague,Czechia,50.097325,14.484775,old_town,Italy,couple,en,English,2024-01-21,2024-01,6,1.9,Not as expected,"For 6 nights, the bathroom needed a deeper clean, and it pulled down the overall stay, which shaped my impression of Nomad Stay. My main plan was to use Nomad Stay between activities in Prague. I could manage it for a short stay, but I would not choose it again at the same price for a couple trip in Prague."
BALANCED-00192,H4H-REV-02497,SRC-02497,balanced,PROP-0584,Orchid Rooms,mid_range_hotel,Lisbon,Portugal,38.751643,-9.179725,residential,Mexico,solo_female,it,Italian,2026-01-24,2025-11,7,3.1,Comodo per il viaggio,"Era un soggiorno per weekend, con 7 notti a Lisbon. Orchid Rooms ha funzionato bene per una donna che viaggia da sola; il check-in e stato semplice e chiaro durante i miei 7 notti a Lisbon. Le foto erano abbastanza vicine a cio che ho trovato all'arrivo per una donna che viaggia da sola a Lisbon."
BALANCED-00193,H4H-REV-05029,SRC-05029,balanced,PROP-0235,Vista House,budget_guesthouse,Amsterdam,Netherlands,52.400888,4.933495,nightlife_district,Spain,business,en,English,2024-04-30,2024-03,4,4.4,Mixed experience,"I stayed at Vista House for 4 nights and arrived after a delayed train. Vista House worked as a base in Amsterdam; the Wi-Fi worked but slowed down in the evening, yet I would still compare nearby options during my 4 nights booking at Vista House. The basics were there, but the stay did not feel especially polished, which shaped my impression of Vista House."
BALANCED-00194,H4H-REV-08655,SRC-08655,balanced,PROP-0527,Sol Stay,mid_range_hotel,Mexico City,Mexico,19.391227,-99.117691,central,Argentina,friends,pt,Portuguese,2025-04-23,2025-04,6,4.3,Boa estadia,"A maior parte dos planos era fora em Mexico City, entao Sol Stay serviu mais para descansar. A reserva em Sol Stay, Mexico City, funcionou sem muita complicacao por 6 noites para uma viagem com amigos em Mexico City. Pequenos detalhes como instrucoes claras e quarto arrumado facilitaram a estadia para uma viagem com amigos em Mexico City."
BALANCED-00195,H4H-REV-05933,SRC-05933,balanced,PROP-0092,Station Stay Bangkok,mid_range_hotel,Bangkok,Thailand,13.745322,100.498734,residential,France,couple,en,English,2024-02-16,2023-12,6,3.9,Not as expected,"For 6 nights, the mattress and pillows were uncomfortable, and it pulled down the overall stay while I was in Bangkok for 6 nights. I checked in late in the evening and stayed at Station Stay Bangkok for 6 nights. The issue came up more than once, so it affected the overall impression during my 6 nights booking at Station Stay Bangkok."
BALANCED-00196,H4H-REV-04632,SRC-04632,balanced,PROP-0192,Station House,luxury_hotel,Bogotá,Colombia,4.722701,-74.074298,residential,Mexico,family,nl,Dutch,2024-01-20,2023-11,3,4.1,Goed verblijf,"Het was een conferentieverblijf met 3 nachten in Bogotá. Voor 3 nachten in Bogotá: het bed was comfortabel en de kamer voelde rustig, en het verblijf bleef eenvoudig bij Station House. De foto's kwamen goed overeen met wat ik bij aankomst aantrof tijdens mijn boeking van 3 nachten bij Station House."
BALANCED-00197,H4H-REV-07508,SRC-07508,balanced,PROP-0642,Sol Inn,budget_guesthouse,Rio de Janeiro,Brazil,-22.891830,-43.172888,central,Netherlands,family,es,Spanish,2026-03-16,2026-02,9,4.4,Funciono bien,Me quede 9 noches en Sol Inn y llegue cerca de la hora de check-in. Sol Inn funciono bien para un viaje familiar; la cama era comoda y la habitacion tranquila mientras estaba 9 noches en Rio de Janeiro. Es un lugar que volveria a usar para una visita corta durante mi reserva de 9 noches en Sol Inn.
BALANCED-00198,H4H-REV-00848,SRC-00848,balanced,PROP-0366,Urban Stay,budget_guesthouse,Barcelona,Spain,41.386534,2.204510,suburban,France,friends,fr,French,2025-11-28,2025-11,2,2.8,Pas de contact d'urgence,"Je suis restee 2 nuits a Urban Stay et je suis arrivee dans l'apres-midi. Il n'y avait pas de contact d'urgence clair ni de reception apres les heures d'ouverture a Urban Stay. Pour une personne seule, cela reduit beaucoup le sentiment de securite, un point important pour ce sejour de conference a Urban Stay. L'etablissement devrait corriger cela avant de s'appuyer sur de bonnes notes, et je l'ai davantage remarque pendant ces 2 nuits a Barcelona. There was a man outside my door for long enough that I waited before leaving. The host was too familiar, the walls were thin, and the door didn't lock cleanly."
BALANCED-00199,H4H-REV-05677,SRC-05677,balanced,PROP-0437,Lantern Suites Cairo,hostel,Cairo,Egypt,30.047836,31.260889,nightlife_district,Argentina,solo_female,de,German,2024-06-24,2024-05,6,4.6,Worked well enough,"Lantern Suites Cairo war bei der Ankunft ungefahr zur Check-in-Zeit gut zu finden. Vor dem Eingang gab es wiederholt Kommentare von Personen im Lantern Suites Cairo. Das Zimmer war okay, aber die Lage gab mir jedes Mal ein unsicheres Gefuhl, und bei 6 Nachte in Cairo fiel es mir starker auf. Andere Gaste achten vielleicht nur auf das Zimmer, aber das veranderte mein Sicherheitsgefuhl, was fur diese Stadtreise im Lantern Suites Cairo wichtig war. The stay was manageable, but I would not recommend it for solo travelers."
BALANCED-00200,H4H-REV-00743,SRC-00743,balanced,PROP-0629,Canal House,boutique_hotel,Copenhagen,Denmark,55.709912,12.520249,nightlife_district,United Kingdom,couple,en,English,2024-06-03,2024-04,9,4.4,Disappointing stay,"The location was farther from transport than advertised, which shaped my impression of Canal House. The issue did not affect my personal safety, but it did lower the comfort of the stay, which shaped my impression of Canal House. This was a conference stay, with 9 nights booked at Canal House."
BALANCED-00201,H4H-REV-09290,SRC-09290,balanced,PROP-0446,Terrace Lofts,luxury_hotel,Berlin,Germany,52.523104,13.417547,central,Brazil,couple,fr,French,2025-03-31,2025-03,8,4.3,Pratique,"Je suis arrivee vers l'heure d'arrivee et j'ai passe 8 nuits a Terrace Lofts. Pendant 8 nuits a Berlin, la chambre et la salle de bain etaient tres propres, et le sejour est reste simple a Terrace Lofts."
BALANCED-00202,H4H-REV-00889,SRC-00889,balanced,PROP-0099,Aster Inn,mid_range_hotel,Bogotá,Colombia,4.750884,-74.036892,nightlife_district,Spain,business,it,Italian,2025-03-05,2024-12,4,4.8,Mostly fine with one note,"Non mi sono sentita sicura tornando a Aster Inn di notte, e l'ho notato di piu restando 4 notti a Bogotá. Il percorso dai trasporti era poco illuminato e c'erano persone vicino all'ingresso durante il mio soggiorno di 4 notti a Bogotá. Dopo il buio c'erano pochi negozi aperti, quindi tornare da sola e stato stressante come un viaggio di lavoro a Aster Inn. Gran parte del viaggio si svolgeva fuori a Bogotá, quindi Aster Inn serviva soprattutto per riposare. Altri ospiti forse guardano solo la camera, ma questo ha cambiato il mio comfort durante il mio soggiorno di 4 notti a Bogotá. The stay was manageable, but I would not recommend it for solo travelers."
BALANCED-00203,H4H-REV-09614,SRC-09614,balanced,PROP-0233,Urban Suites Milan,hostel,Milan,Italy,45.424546,9.231870,nightlife_district,Spain,solo,en,English,2024-02-21,2024-01,4,2.5,Crowded nightlife area,"I checked in in the afternoon and stayed at Urban Suites Milan for 4 nights. The ground floor window did not close securely and faced a public path at Urban Suites Milan. I felt exposed in the room, especially in the evening, which mattered for this work stay at Urban Suites Milan. The property should fix this before relying on high guest ratings, and I noticed it more during 4 nights in Milan. There was a man outside my door for long enough that I waited before leaving. Drunk strangers gathered by the hostel entrance and the noise lasted until 3am."
BALANCED-00204,H4H-REV-04114,SRC-04114,balanced,PROP-0439,Station Stay,hostel,London,United Kingdom,51.547010,-0.115499,transit_hub,Italy,solo_female,en,English,2025-03-05,2025-01,2,4.1,Comfortable visit,Station Stay worked well for a woman travelling alone; the price felt fair for the location while I was in London for 2 nights. The photos were close to what I found on arrival on this weekend stay at Station Stay. I stayed at Station Stay for 2 nights and arrived around check-in time.
BALANCED-00205,H4H-REV-03387,SRC-03387,balanced,PROP-0505,Terrace Rooms,boutique_hotel,London,United Kingdom,51.540253,-0.112877,central,Canada,family,en,English,2025-08-03,2025-07,1,4.5,Worked well for the trip,"I stayed at Terrace Rooms for 1 night and arrived in the afternoon. For 1 night in London, the amenities matched the listing, and the stay felt straightforward at Terrace Rooms. The photos were close to what I found on arrival while I was in London for 1 night."
BALANCED-00206,H4H-REV-08905,SRC-08905,balanced,PROP-0117,Sol Lodge,mid_range_hotel,Jakarta,Indonesia,-6.195930,106.873004,waterfront,Canada,couple,es,Spanish,2025-04-26,2025-03,5,4.0,Buena estancia,Sol Lodge funciono bien para un viaje en pareja; los servicios coincidian con el anuncio mientras estaba 5 noches en Jakarta. Mi idea era usar Sol Lodge entre planes en Jakarta.
BALANCED-00207,H4H-REV-02689,SRC-02689,balanced,PROP-0447,Mosaic Stay,mid_range_hotel,Bangkok,Thailand,13.796175,100.502856,waterfront,Brazil,friends,en,English,2026-01-02,2025-12,5,3.7,Mixed experience,"For 5 nights, some amenities were basic but available, but the stay felt more practical than memorable for a trip with friends in Bangkok. The listing was broadly accurate, but a few details felt different in person for a trip with friends in Bangkok. My main plan was to use Mosaic Stay between activities in Bangkok."
BALANCED-00208,H4H-REV-08496,SRC-08496,balanced,PROP-0426,Urban Inn,boutique_hotel,Jakarta,Indonesia,-6.244152,106.829409,residential,India,solo,en,English,2025-03-24,2025-01,1,4.3,Good stay overall,"This was a conference stay, with 1 night booked at Urban Inn. The host made personal comments that felt inappropriate and tried to move check-in to a private meeting point during my 1 night stay in Jakarta. I would not recommend this for women travelling alone as a solo trip at Urban Inn. Other guests may focus on the room, but this changed how comfortable I felt as a solo trip at Urban Inn. The stay was manageable, but I would not recommend it for solo travelers."
BALANCED-00209,H4H-REV-01477,SRC-01477,balanced,PROP-0395,Canal Lofts,boutique_hotel,Mexico City,Mexico,19.393593,-99.138473,nightlife_district,Belgium,family,nl,Dutch,2024-08-13,2024-07,4,3.9,Niet zoals verwacht,"Canal Lofts voldeed in Mexico City niet aan mijn verwachting; de wifi viel steeds weg tijdens het verblijf, wat mijn indruk van Canal Lofts bepaalde. Ik boekte Canal Lofts voor een familiereis en bleef 4 nachten. Het probleem kwam meer dan eens terug en beinvloedde de algemene indruk tijdens mijn boeking van 4 nachten bij Canal Lofts."
BALANCED-00210,H4H-REV-09686,SRC-09686,balanced,PROP-0388,Sol Lodge Cairo,mid_range_hotel,Cairo,Egypt,30.054185,31.204584,nightlife_district,France,solo_female,en,English,2025-11-10,2025-09,8,1.6,Worked well for the trip,"For 8 nights in Cairo, the bed was comfortable and the room felt calm, and the stay felt straightforward at Sol Lodge Cairo. The photos were close to what I found on arrival while I was in Cairo for 8 nights. My main plan was to use Sol Lodge Cairo between activities in Cairo."
BALANCED-00211,H4H-REV-01826,SRC-01826,balanced,PROP-0349,Nomad Stay,mid_range_hotel,Prague,Czechia,50.097325,14.484775,old_town,Germany,friends,pt,Portuguese,2025-06-02,2025-04,7,4.7,Boa estadia,"Foi uma estadia de fim de semana, com 7 noites em Prague. Por 7 noites em Prague: o quarto e o banheiro estavam muito limpos, e a estadia foi simples em Nomad Stay. As fotos eram bem parecidas com o que encontrei ao chegar em Nomad Stay."
BALANCED-00212,H4H-REV-03265,SRC-03265,balanced,PROP-0350,Urban Lofts,hostel,Jakarta,Indonesia,-6.197213,106.872097,nightlife_district,Portugal,couple,pt,Portuguese,2025-04-19,2025-03,5,4.2,Poderia melhorar,"Urban Lofts nao correspondeu ao que eu esperava em Jakarta; o check-in foi confuso e mal coordenado nesta estadia de ferias curtas em Urban Lofts. Reservei Urban Lofts para uma viagem em casal e fiquei 5 noites. Pelo anuncio e pela nota, eu esperava uma estadia mais tranquila em Urban Lofts."
BALANCED-00213,H4H-REV-08392,SRC-08392,balanced,PROP-0468,Meridian House,budget_guesthouse,London,United Kingdom,51.526151,-0.086194,old_town,Mexico,couple,es,Spanish,2024-08-14,2024-06,2,3.7,Experiencia mixta,"Fue manejable para un viaje en pareja, aunque hubo algo de ruido de la calle pero paro mas tarde en esta estancia de fin de semana en Meridian House. Mi idea era usar Meridian House entre planes en London."
BALANCED-00214,H4H-REV-02158,SRC-02158,balanced,PROP-0145,Riverside Suites,budget_guesthouse,Seoul,South Korea,37.570203,126.947681,suburban,Japan,couple,en,English,2024-07-23,2024-07,9,4.0,Comfortable visit,"For 9 nights in Seoul, the bed was comfortable and the room felt calm, and the stay felt straightforward on this city break stay at Riverside Suites. It was the kind of place I would use again for a short visit while I was in Seoul for 9 nights. My main plan was to use Riverside Suites between activities in Seoul."
BALANCED-00215,H4H-REV-01454,SRC-01454,balanced,PROP-0529,Aster Rooms London,mid_range_hotel,London,United Kingdom,51.527188,-0.153043,residential,Japan,solo_female,en,English,2026-01-26,2025-11,2,4.9,Worked well for the trip,"I mainly needed a reliable place in London, and the Wi-Fi was reliable for calls and planning, which shaped my impression of Aster Rooms London. It was the kind of place I would use again for a short visit, which shaped my impression of Aster Rooms London. This was a city break stay, with 2 nights booked at Aster Rooms London."
BALANCED-00216,H4H-REV-01482,SRC-01482,balanced,PROP-0186,Cedar House,boutique_hotel,Dubai,United Arab Emirates,25.229948,55.276740,nightlife_district,United Kingdom,family,en,English,2025-09-26,2025-09,8,4.1,Good stay,"For 8 nights in Dubai, the bed was comfortable and the room felt calm, and the stay felt straightforward at Cedar House. It was the kind of place I would use again for a short visit at Cedar House. I booked Cedar House for a family trip and stayed 8 nights."
BALANCED-00217,H4H-REV-02464,SRC-02464,balanced,PROP-0177,Lantern Lofts,hostel,Cairo,Egypt,30.001425,31.234147,old_town,France,couple,en,English,2024-04-10,2024-03,9,4.5,Worked well for the trip,"The booking at Lantern Lofts fit 9 nights in Cairo without much friction at Lantern Lofts. The photos were close to what I found on arrival, which shaped my impression of Lantern Lofts. My main plan was to use Lantern Lofts between activities in Cairo."
BALANCED-00218,H4H-REV-00400,SRC-00400,balanced,PROP-0644,Aster Lodge,mid_range_hotel,Paris,France,48.832289,2.397264,nightlife_district,United States,solo_female,nl,Dutch,2025-05-22,2025-04,3,4.6,Comfortabel bezoek,De boeking bij Aster Lodge in Paris werkte zonder veel gedoe voor 3 nachten voor een vrouw die alleen reist in Paris. Mijn plan was Aster Lodge tussen afspraken in Paris te gebruiken. Kleine dingen zoals duidelijke instructies en een nette kamer maakten het verblijf makkelijk tijdens mijn boeking van 3 nachten bij Aster Lodge.
BALANCED-00219,H4H-REV-05016,SRC-05016,balanced,PROP-0048,Lantern Stay Jakarta,budget_guesthouse,Jakarta,Indonesia,-6.169631,106.846098,central,Italy,couple,pt,Portuguese,2025-11-23,2025-10,4,3.8,Nao era o esperado,"Eu poderia ignorar detalhes pequenos, mas o quarto parecia caro para o que oferecia, entao sai decepcionada em Lantern Stay Jakarta. Fiquei 4 noites em Lantern Stay Jakarta e cheguei tarde da noite. Deu para administrar por uma estadia curta, mas pelo mesmo preco eu nao escolheria de novo para uma viagem em casal em Jakarta."
BALANCED-00220,H4H-REV-02786,SRC-02786,balanced,PROP-0169,Canal Suites,hostel,Tokyo,Japan,35.647571,139.691205,central,Spain,couple,pt,Portuguese,2026-02-05,2026-01,1,4.8,Funcionou bem,Eu buscava principalmente um lugar confiavel em Tokyo e o quarto era silencioso o suficiente para dormir bem durante minha reserva de 1 noite em Canal Suites. Fiz check-in depois de um trem atrasado e fiquei 1 noite em Canal Suites.
BALANCED-00221,H4H-REV-01572,SRC-01572,balanced,PROP-0177,Lantern Lofts,hostel,Cairo,Egypt,30.001425,31.234147,old_town,Japan,solo_female,de,German,2024-10-14,2024-08,8,4.5,Worked well enough,"Mein Plan war, Lantern Lofts zwischen Terminen in Cairo zu nutzen. Ich fuhlte mich nachts auf dem Weg zu Lantern Lofts nicht sicher, und bei 8 Nachte in Cairo fiel es mir starker auf. Der Weg von den Verkehrsmitteln war schlecht beleuchtet und vor dem Eingang standen Gruppen, was meine Nutzung von Lantern Lofts veranderte. Vor der Buchung hatte ich gern klarere Informationen zur direkten Umgebung gehabt als eine allein reisende Frau im Lantern Lofts. It is hard to explain but I felt uneasy coming back alone."
BALANCED-00222,H4H-REV-01044,SRC-01044,balanced,PROP-0534,Nomad Inn,budget_guesthouse,Mexico City,Mexico,19.396959,-99.079725,residential,Portugal,solo_female,es,Spanish,2025-01-03,2024-12,4,3.4,No era lo esperado,"Hice el check-in por la tarde y me quede 4 noches en Nomad Inn. La habitacion parecia cara para lo que ofrecian mientras estaba 4 noches en Mexico City. No afecto mi seguridad personal, pero si hizo la estancia menos comoda en Nomad Inn."
BALANCED-00223,H4H-REV-06640,SRC-06640,balanced,PROP-0504,Vista Inn,mid_range_hotel,Jakarta,Indonesia,-6.207002,106.866349,suburban,Portugal,family,ar,Arabic,2024-12-06,2024-09,9,4.5,Good stay overall,اقمت 9 ليال في Vista Inn ووصلت بعد قطار متاخر. عندما ارسلت انني لا اشعر بالامان خارج العقار، قلل المضيف من الامر ولم يقدم مساعدة عملية بينما كنت اقيم في Vista Inn. كنت اتوقع ان يبقى تسجيل الوصول والدعم مهنيين وواضحين في Vista Inn. قد يركز ضيوف اخرون على الغرفة فقط، لكن هذا غير شعوري بالراحة، ولاحظت ذلك اكثر لانني بقيت 9 ليال في Jakarta. It is hard to explain but I felt uneasy coming back alone.
BALANCED-00224,H4H-REV-03399,SRC-03399,balanced,PROP-0444,Lantern Suites,budget_guesthouse,London,United Kingdom,51.493439,-0.139819,nightlife_district,Italy,couple,de,German,2025-04-08,2025-03,9,5.0,Hat gut gepasst,"Lantern Suites passte gut fur eine Reise als Paar; der Check-in war reibungslos und klar erklart wahrend meiner 9 Nachte in London. Kleine Dinge wie klare Hinweise und ein ordentliches Zimmer machten den Aufenthalt einfach auf dieser Arbeitsreise im Lantern Suites. Die meisten Plane waren draussen in London, Lantern Suites war vor allem zum Ausruhen da."
BALANCED-00225,H4H-REV-02842,SRC-02842,balanced,PROP-0474,Station Lodge Vienna,hostel,Vienna,Austria,48.204016,16.403600,nightlife_district,Canada,solo_female,es,Spanish,2024-11-03,2024-10,8,2.8,No era lo esperado,"Mi idea era usar Station Lodge Vienna entre planes en Vienna. Durante 8 noches, el bano necesitaba una limpieza mas profunda, y eso bajo la impresion general, algo que marco mi impresion de Station Lodge Vienna."
BALANCED-00226,H4H-REV-03137,SRC-03137,balanced,PROP-0017,Canal Suites,mid_range_hotel,Mexico City,Mexico,19.431572,-99.104656,waterfront,France,solo_female,fr,French,2024-01-25,2023-12,9,3.0,Pratique,"Trouver Canal Suites a ete simple a mon arrivee dans l'apres-midi. Pendant 9 nuits a Mexico City, le personnel repondait vite et poliment, et le sejour est reste simple, ce qui a marque mon impression de Canal Suites."
BALANCED-00227,H4H-REV-03879,SRC-03879,balanced,PROP-0576,Aster House,boutique_hotel,Cairo,Egypt,30.070121,31.217241,transit_hub,India,family,it,Italian,2025-09-12,2025-09,3,4.7,Mostly fine with one note,"L'host ha fatto commenti personali inappropriati e voleva spostare il check-in in un punto privato, un dettaglio importante per questo soggiorno per weekend a Aster House. Non lo consiglierei a donne che viaggiano sole a Aster House. Ho fatto check-in circa all'orario di check-in e sono rimasta 3 notti a Aster House. La maggior parte dei messaggi era in chat, ma il tono e diventato troppo personale per una prenotazione, e questo ha cambiato il modo in cui usavo Aster House. Lo condivido perche puo contare molto per chi viaggia da sola, e questo ha cambiato il modo in cui usavo Aster House. I felt watched near the entrance and would not stay alone again."
BALANCED-00228,H4H-REV-04296,SRC-04296,balanced,PROP-0132,Harbor Suites London,hostel,London,United Kingdom,51.482996,-0.131206,nightlife_district,France,solo_female,fr,French,2025-07-08,2025-05,8,2.5,Noisy and exposed at night,"Je suis arrivee apres un train retarde et j'ai passe 8 nuits a Harbor Suites London. La fenetre du rez-de-chaussee ne fermait pas bien et donnait sur un passage public en tant que une femme voyageant seule a Harbor Suites London. Je me suis sentie exposee, surtout le soir pendant mon passage a Harbor Suites London. C'est le genre de probleme que je voudrais connaitre avant de reserver pendant mon passage a Harbor Suites London. There was a man outside my door for long enough that I waited before leaving. Peak season crowds made the nightlife district feel chaotic after midnight."
BALANCED-00229,H4H-REV-07131,SRC-07131,balanced,PROP-0581,Urban Lofts Amsterdam,hostel,Amsterdam,Netherlands,52.392972,4.927694,central,Portugal,friends,de,German,2025-08-10,2025-07,3,4.3,Gemischte Erfahrung,"Ich kam ungefahr zur Check-in-Zeit an und blieb 3 Nachte im Urban Lofts Amsterdam. Urban Lofts Amsterdam diente als Basis in Amsterdam; das Fruhstuck war einfach, aber brauchbar, trotzdem wurde ich Optionen vergleichen wahrend meiner 3 Nachte in Amsterdam."
BALANCED-00230,H4H-REV-08924,SRC-08924,balanced,PROP-0053,Lantern Lofts,hostel,Milan,Italy,45.423321,9.231201,central,Japan,solo_female,de,German,2025-08-14,2025-06,9,2.8,Konnte besser sein,"Lantern Lofts entsprach in Milan nicht meinen Erwartungen; der Check-in war verwirrend und schlecht koordiniert, was meinen Eindruck vom Lantern Lofts pragte. Mein Plan war, Lantern Lofts zwischen Terminen in Milan zu nutzen. Das Problem trat mehr als einmal auf und beeinflusste den Gesamteindruck fur eine allein reisende Frau in Milan."
BALANCED-00231,H4H-REV-05779,SRC-05779,balanced,PROP-0489,Sol House,hostel,Copenhagen,Denmark,55.710231,12.527944,nightlife_district,Spain,friends,fr,French,2024-02-12,2023-12,4,4.4,Noisy and exposed at night,"Mon idee etait surtout d'utiliser Sol House entre deux sorties a Copenhagen. L'annonce n'expliquait pas a quel point la rue semblait isolee apres la nuit en tant que un voyage entre amies a Sol House. En tant que femme voyageant seule, j'evitais de rentrer tard pendant mon sejour de 4 nuits a Copenhagen. Le trajet depuis l'arret le plus proche durait environ 18 minutes et semblait different la nuit en tant que un voyage entre amies a Sol House. The host knocked late at night and kept messaging after I stopped replying. The dorm had broken locks and no privacy when I returned late at night."
BALANCED-00232,H4H-REV-08894,SRC-08894,balanced,PROP-0110,Aster Suites,boutique_hotel,Amsterdam,Netherlands,52.408087,4.855920,central,Belgium,couple,ar,Arabic,2024-12-30,2024-10,4,4.7,كان مناسبا,كنت احتاج مكانا موثوقا في Amsterdam في Aster Suites. كان السرير مريحا والغرفة هادئة خلال حجزي لمدة 4 ليال في Aster Suites. كان الوصول الى Aster Suites سهلا عند وصولي بعد قطار متاخر.
BALANCED-00233,H4H-REV-05656,SRC-05656,balanced,PROP-0481,Harbor Rooms,boutique_hotel,Istanbul,Turkiye,40.997367,28.929638,old_town,Brazil,couple,en,English,2024-04-10,2024-02,5,4.5,Worked well for the trip,"Most of my plans were outside in Istanbul, so Harbor Rooms was mainly a place to reset. The booking at Harbor Rooms fit 5 nights in Istanbul without much friction during my 5 nights booking at Harbor Rooms. It was the kind of place I would use again for a short visit at Harbor Rooms."
BALANCED-00234,H4H-REV-01357,SRC-01357,balanced,PROP-0568,Harbor Stay,boutique_hotel,Berlin,Germany,52.521227,13.424507,old_town,India,couple,en,English,2024-01-05,2023-12,5,3.6,Fine for a short stay,"Harbor Stay was workable for 5 nights, although I would compare options next time for a couple trip in Berlin. Finding Harbor Stay was straightforward when I arrived after a delayed train. Nothing ruined the trip, but the experience felt more functional than memorable at Harbor Stay."
BALANCED-00235,H4H-REV-05889,SRC-05889,balanced,PROP-0464,Station Lodge,luxury_hotel,Amsterdam,Netherlands,52.358125,4.856846,old_town,France,solo,en,English,2025-01-31,2024-12,9,4.6,Not as expected,"Most of my plans were outside in Amsterdam, so Station Lodge was mainly a place to reset. Station Lodge did not match what I expected in Amsterdam; the bathroom needed a deeper clean on this conference stay at Station Lodge. I could manage it for a short stay, but I would not choose it again at the same price at Station Lodge."
